customer_id,first_name,last_name,gender,date_of_birth,age,email,phone_number,address,city_id,city_name,state_id,pin_code,city_tier,region_id,occupation,annual_income_inr,customer_segment,product_line,plan_id,acquisition_channel,acquisition_date,tenure_months,customer_status,churn_date
C0001405,Lata,Shaikh,Female,31-03-1998,28,lata.shaikh875@outlook.com,+917192642974,"Door No. 141, Model Town Nagar, Visakhapatnam",CT0018,Visakhapatnam,ST018,530979,Tier-2,RG03,Student,118222.0,Premium,Postpaid Mobile,PL008,App Self-Service,11-08-2024,19,Churned,25-03-2026
C0001406,Vijay,Aggarwal,Male,01-04-1987,39,vijay.aggarwal877@yahoo.in,+918088424142,"Villa 66, Rajaji Street, Warangal",CT0043,Warangal,ST019,506708,Tier-3,RG03,School Teacher,769442.0,Mass,Prepaid Mobile,PL002,Online,21-01-2018,98,Active,
C0001407,Yash,Vyas,Male,01-04-1979,47,yash.vyas83@gmail.com,+919591706677,"Shop No. 40, Ashok Colony, Chennai",CT0004,Chennai,ST016,600019,Metro,RG03,Self Employed,1587112.0,Mass,Prepaid Mobile,PL001,Online,01-03-2021,60,Active,
C0001408,Arjun,Gupta,Male,31-03-1985,41,arjun.gupta173@rediffmail.com,+918907733462,"Apartment 378, Industrial Sector, Rourkela",CT0055,Rourkela,ST023,769055,Tier-3,RG04,Auto/Cab Driver,348558.0,Value,Prepaid Mobile,PL003,Partner/Reseller,08-12-2023,23,Churned,27-11-2025
C0001409,Aditya,Roy,Male,31-03-1988,38,aditya.roy260@rediffmail.com,+918926250344,"House No. 142, Subhash Street, Agartala",CT0066,Agartala,ST033,799540,Tier-3,RG04,Marketing Manager,938146.0,Premium,5G,PL014,Retail Store,14-01-2022,50,Active,
C0001410,Yash,Achar,Male,31-03-1997,29,yash.achar87@rediffmail.com,+918061687077,"Door No. 26, Civil Lines Street, Gurugram",CT0009,Gurugram,ST002,122805,Metro,RG01,Student,91993.0,Mass,Prepaid Mobile,PL001,Retail Store,23-03-2025,3,Churned,30-06-2025
C0001411,Aakash,Deshmukh,Male,31-03-2001,25,,+918415175589,"Plot 231, Krishna Road, Ahmedabad",CT0008,Ahmedabad,ST011,380025,Metro,RG02,Software Engineer,2255793.0,Value,Prepaid Mobile,PL005,Partner/Reseller,10-10-2017,101,Active,
C0001412,Preeti,Kammela,Female,31-03-1980,46,preeti.kammela345@hotmail.com,+919293274316,"Villa 348, Rajaji Phase, Ludhiana",CT0031,Ludhiana,ST003,141825,Tier-2,RG01,Government Employee,735935.0,Premium,Fiber Broadband,PL017,Retail Store,03-02-2024,25,Active,
C0001413,Gaurav,Gaikwad,Male,31-03-2005,21,gaurav.gaikwad432@yahoo.in,+918248859801,"Door No. 247, Vasant Layout, Nashik",CT0030,Nashik,ST010,422081,Tier-2,RG02,Small Business Owner,1644398.0,Premium,Prepaid Mobile,PL006,Retail Store,2024/07/27,20,Active,
C0001414,Navya,Paul,Female,01-04-1983,43,,+916216904663,"Flat 229, Gandhi Street, Siliguri",CT0052,Siliguri,ST022,734701,Tier-3,RG04,Homemaker,144646.0,Mass,Prepaid Mobile,PL001,Partner/Reseller,27-03-2024,20,Churned,24-12-2025
C0001415,Deepak,Ghosh,Male,31-03-1998,28,deepak.ghosh118@hotmail.com,+916268175625,"Shop No. 284, Vasant Layout, Bhubaneswar",CT0022,Bhubaneswar,ST023,751023,Tier-2,RG04,Doctor,1340020.0,Value,Prepaid Mobile,PL005,Retail Store,13-03-2021,60,Active,
C0001416,Harish,Das,Male,01-04-1999,27,harish.das860@outlook.com,+917598129019,"House No. 346, Civil Lines Layout, Amritsar",CT0032,Amritsar,ST003,143329,Tier-2,RG01,Police Officer,793163.0,Premium,Smart Home,PL025,Tele-sales,09-02-2022,49,Active,
C0001417,Faisal,Varma,Male,31-03-1986,40,faisal.varma139@outlook.com,+918507124661,,CT0010,Noida,ST004,201054,Metro,RG01,Factory Worker,400398.0,Value,Fiber Broadband,PL015,Retail Store,26-10-2014,137,Active,
C0001418,Praveen,Parmar,Male,01-04-1987,39,praveen.parmar61@rediffmail.com,+916796739216,"Plot 284, Vivekananda Street, Warangal",CT0043,Warangal,ST019,506997,Tier-3,RG03,Auto/Cab Driver,267468.0,Premium,5G,PL012,Retail Store,2022/07/10,44,Active,
C0001419,Sunita,Bhardwaj,Female,01-04-1995,31,sunita.bhardwaj359@outlook.com,+918583845252,"Apartment 3, Shivaji Nagar, Nagpur",CT0015,Nagpur,ST010,440580,Tier-2,RG02,Marketing Manager,639602.0,Premium,5G,PL013,Online,14-01-2015,134,Active,
C0001420,Nisha,Banerjee,Female,31-03-1981,45,,+917227287293,"Villa 113, Rajaji Phase, Jamshedpur",CT0058,Jamshedpur,ST025,831854,Tier-3,RG04,Small Business Owner,2450323.0,Value,Postpaid Mobile,PL007,Retail Store,22-09-2016,114,Active,
C0001421,Rahul,Pandey,Male,31-03-2002,24,rahul.pandey381@rediffmail.com,+918596686362,"Apartment 108, Janpath Cross, Hubballi",CT0047,Hubballi,ST015,580849,Tier-3,RG03,Self Employed,1484824.0,Mass,Prepaid Mobile,PL002,Online,29-11-2021,52,Active,
C0001422,Rekha,Menon,Female,31-03-2002,24,rekha.menon616@gmail.com,+916226542282,"Flat 308, Indira Cross, Cuttack",CT0054,Cuttack,ST023,753190,Tier-3,RG04,Data Analyst,1396484.0,Value,Postpaid Mobile,PL007,Retail Store,26-03-2018,13,Churned,30-04-2019
C0001423,Padma,Chopra,Female,31-03-1998,28,padma.chopra648@yahoo.in,+919348251449,"Plot 295, Vasant Cross, Surat",CT0019,Surat,ST011,395039,Tier-2,RG02,Freelancer,661425.0,Mass,Prepaid Mobile,PL002,Tele-sales,2023/01/20,38,Active,
C0001424,Sirisha,Pandey,Female,31-03-1978,48,sirisha.pandey981@outlook.com,+919116497063,"Villa 394, Industrial Lane, Kolkata",CT0005,Kolkata,ST022,700060,Metro,RG04,Government Employee,1070847.0,Value,Prepaid Mobile,PL004,Referral,25-03-2024,24,Active,
C0001425,Navya,Subramanian,Female,31-03-2004,22,navya.subramanian782@outlook.com,+917405544841,"Plot 157, Ashok Sector, Tirupati",CT0042,Tirupati,ST018,517557,Tier-3,RG03,School Teacher,738686.0,Value,Fiber Broadband,PL015,Retail Store,08-04-2023,6,Churned,29-10-2023
C0001426,Amit,Kammela,Male,31-03-1998,28,amit.kammela220@gmail.com,+919320188043,"House No. 263, Garden Nagar, Aurangabad",CT0038,AURANGABAD,ST010,431158,Tier-2,RG02,School Teacher,329411.0,Value,Fiber Broadband,PL015,Retail Store,01-01-2014,146,Active,
C0001427,Sneha,Shah,Female,01-04-1999,27,sneha.shah150@yahoo.in,+919446529558,"Villa 354, New Cross, Noida",CT0010,Noida,ST004,201088,Metro,RG01,Civil Engineer,955833.0,Value,Prepaid Mobile,PL005,Field Agent,01-01-2014,146,Active,
C0001428,Pooja,Achar,Female,01-04-1995,31,pooja.achar743@hotmail.com,+916001617026,"Plot 368, Model Town Colony, Pune",CT0007,Pune,ST010,411707,Metro,RG02,Police Officer,763173.0,Premium,Fiber Broadband,PL016,Online,09-05-2019,82,Active,
C0001429,Gaurav,Malhotra,Male,31-03-1990,36,,+918702296796,"Shop No. 249, Patel Colony, Shimla",CT0061,Shimla,ST007,171989,Tier-3,RG01,Self Employed,1585484.0,Premium,Fiber Broadband,PL017,Partner/Reseller,01-01-2014,146,Active,
C0001430,Mohit,Pradhan,Male,31-03-1994,32,mohit.pradhan578@hotmail.com,+917960759379,"Plot 353, Lake Cross, Raipur",CT0026,Raipur,ST027,492031,Tier-2,RG04,Student,114539.0,Value,Prepaid Mobile,PL004,Online,10-02-2024,25,Active,
C0001431,Amit,Ahmed,Male,31-03-1990,36,amit.ahmed258@yahoo.in,+916523496519,"Plot 372, Indira Cross, Mysuru",CT0027,Mysuru,ST015,570852,Tier-2,RG03,Chartered Accountant,2100158.0,Mass,Prepaid Mobile,PL002,Retail Store,21-12-2017,99,Active,
C0001432,Aishwarya,Yadav,Female,31-03-1977,49,aishwarya.yadav356@hotmail.com,+916725608117,"Villa 206, Subhash Phase, Ahmedabad",CT0008,Ahmedabad,ST011,380683,Metro,RG02,Nurse,259161.0,Mass,Prepaid Mobile,PL001,Retail Store,30-04-2025,11,Active,
C0001433,Navya,Shaikh,Female,31-03-2008,18,navya.shaikh152@gmail.com,+919664439527,"Apartment 134, Industrial Street, Madurai",CT0028,Madurai,ST016,625155,Tier-2,RG03,Retail Shopkeeper,201866.0,Premium,5G,PL012,Retail Store,26-02-2017,109,Active,
C0001434,Sunil,Das,Male,31-03-1977,49,sunil.das267@hotmail.com,22307,"Plot 205, Green Park Layout, Raipur",CT0026,RAIPUR,ST027,492754,Tier-2,RG04,Nurse,274817.0,Enterprise,IoT Solutions,PL024,Retail Store,30-07-2016,115,Active,
C0001435,Preeti,Kammela,Female,31-03-1997,29,preeti.kammela682@hotmail.com,+916747878284,"Plot 249, Indira Marg, Amritsar",CT0032,Amritsar,ST003,143956,Tier-2,RG01,Marketing Manager,1952309.0,Value,Prepaid Mobile,PL005,Tele-sales,01-01-2014,146,Active,
C0001436,Anil,Pillai,Male,01-04-1983,43,user98_at_mail,+919126961374,"Apartment 60, Lake Street, Hubballi",CT0047,Hubballi,ST015,580018,Tier-3,RG03,Factory Worker,311586.0,Premium,Postpaid Mobile,PL011,Tele-sales,16-02-2019,85,Active,
C0001437,Varun,Pathan,Male,01-04-1995,31,varun.pathan288@outlook.com,+918162107048,"Plot 68, Rajaji Sector, Aurangabad",CT0038,Aurangabad,ST010,431297,Tier-2,RG02,Nurse,590244.0,Premium,Postpaid Mobile,PL008,Online,05-11-2016,112,Active,
C0001438,Ankit,Vyas,Male,31-03-1976,50,ankit.vyas590@rediffmail.com,+919701555393,"Plot 373, Hill Cross, Udaipur",CT0060,Udaipur,ST005,313151,Tier-3,RG01,School Teacher,727638.0,Premium,Postpaid Mobile,PL008,Tele-sales,22-12-2020,63,Active,
C0001439,Reyansh,Mohanty,Male,31-03-1994,32,reyansh.mohanty552@rediffmail.com,+918563553276,"Apartment 138, Vasant Cross, Gurugram",CT0009,Gurugram,ST002,122492,Metro,RG01,Nurse,334940.0,Mass,Prepaid Mobile,PL001,Retail Store,04-07-2023,32,Active,
C0001440,Devansh,Kulkarni,Male,01-04-1967,59,devansh.kulkarni601@rediffmail.com,+918539678922,"Flat 96, Park View Cross, Dehradun",CT0033,Dehradun,ST006,248532,Tier-2,RG01,Government Employee,1190941.0,Premium,Prepaid Mobile,PL006,Online,01-01-2014,146,Active,
C0001441,Vijay,Parmar,Male,31-03-1996,30,,+917605522311,"Plot 64, Model Town Street, Siliguri",CT0052,Siliguri,ST022,734399,Tier-3,RG04,Bank Officer,808164.0,Value,Postpaid Mobile,PL007,Online,11-11-2018,48,Churned,13-11-2022
C0001442,Ishaan,Kulkarni,Male,31-03-1985,41,ishaan.kulkarni883@yahoo.in,+917253530266,"Plot 147, Rajaji Sector, Bhubaneswar",CT0022,Bhubaneswar,ST023,751342,Tier-2,RG04,Homemaker,63691.0,Premium,Postpaid Mobile,PL009,Referral,05-02-2016,121,Active,
C0001443,Aishwarya,Shaikh,Female,31-03-1978,48,aishwarya.shaikh425@outlook.com,+918284497153,"Shop No. 34, Ashok Nagar, Visakhapatnam",CT0018,Visakhapatnam,ST018,530769,Tier-2,RG03,Operations Manager,1556684.0,Premium,Postpaid Mobile,PL010,Retail Store,24-08-2017,103,Active,
C0001444,Vijay,Achar,Male,31-03-1989,37,vijay.achar58@rediffmail.com,+917154364954,"Villa 106, Industrial Layout, Agra",CT0039,Agra,ST004,282222,Tier-3,RG01,Freelancer,1269425.0,Premium,OTT Bundles,PL020,Online,12-01-2018,98,Active,
C0001445,Ramesh,Nair,Male,01-04-1987,39,ramesh.nair796@rediffmail.com,+919972287226,"House No. 255, Gandhi Road, Hubballi",CT0047,Hubballi,ST015,580451,Tier-3,RG03,School Teacher,,Premium,Postpaid Mobile,PL008,Online,04-09-2021,54,Active,
C0001446,Amit,Trivedi,Male,01-04-1987,39,amit.trivedi936@hotmail.com,+916244087757,"Door No. 154, Ashok Lane, Noida",CT0010,Noida,ST004,1553,Metro,RG01,Farmer,249361.0,Value,Postpaid Mobile,PL007,Online,20-09-2018,22,Churned,26-07-2020
C0001447,Megha,Solanki,Female,31-03-1989,37,megha.solanki215@gmail.com,+916767831196,"Flat 239, New Phase, Coimbatore",CT0016,Coimbatore,ST016,641213,Tier-2,RG03,Doctor,2708632.0,Value,Prepaid Mobile,PL004,Online,31-08-2014,120,Churned,19-09-2024
C0001448,Arjun,Syed,Male,01-04-1983,43,arjun.syed413@gmail.com,+916802033859,"Apartment 81, Rajaji Sector, Gurugram",CT0009,Gurugram,ST002,122377,Metro,RG01,Data Analyst,654538.0,Mass,Prepaid Mobile,PL001,Retail Store,23-07-2025,8,Active,
C0001449,Zara,Sheikh,Female,01-04-1991,35,zara.sheikh585@outlook.com,+919786575048,"Shop No. 38, Model Town Lane, Kochi",CT0017,Kochi,ST017,682202,Tier-2,RG03,Delivery Partner,389766.0,Premium,Prepaid Mobile,PL006,Tele-sales,16-09-2015,126,Active,
C0001450,Srinivas,Borah,Male,31-03-1986,40,srinivas.borah530@outlook.com,+918745176930,"Door No. 192, Industrial Road, Aizawl",CT0067,Aizawl,ST032,796503,Tier-3,RG04,Marketing Manager,1339806.0,Premium,Postpaid Mobile,PL008,Retail Store,03-07-2014,140,Active,
C0001451,Rajesh,Kulkarni,Male,31-03-1985,41,rajesh.kulkarni843@gmail.com,+918844827678,"Door No. 341, Indira Road, Guwahati",CT0024,Guwahati,ST026,781038,Tier-2,RG04,Delivery Partner,349784.0,Value,Prepaid Mobile,PL003,Retail Store,12-01-2022,50,Active,
C0001452,Ritika,Chatterjee,Female,01-04-2003,23,ritika.chatterjee751@outlook.com,+919431312754,"Apartment 293, Garden Marg, Bengaluru",CT0003,Bengaaluru,ST015,560649,Metro,RG03,Nurse,679183.0,Value,Prepaid Mobile,PL003,Online,17-07-2014,140,Active,
C0001453,Ayaan,Trivedi,Male,31-03-1986,40,ayaan.trivedi32@outlook.com,+918698766073,"House No. 319, Nehru Phase, Kolkata",CT0005,Kolkata,ST022,700906,Metro,RG04,Software Engineer,2373482.0,Premium,5G,PL012,Tele-sales,12-01-2019,66,Churned,18-07-2024
C0001454,Sahil,Ahmed,Male,31-03-2005,21,sahil.ahmed561@hotmail.com,+917048974628,"Door No. 203, Patel Sector, Ahmedabad",CT0008,Ahmedabad,ST011,380970,Metro,RG02,Nurse,604363.0,Premium,Prepaid Mobile,PL006,Tele-sales,30-05-2019,82,Active,
C0001455,Harish,Sahoo,Male,31-03-1989,37,harish.sahoo679@gmail.com,+919135708588,"Plot 52, Hill Layout, Ludhiana",CT0031,Ludhiana,ST003,141394,Tier-2,RG01,Sales Executive,471511.0,Mass,Prepaid Mobile,PL001,Referral,11-12-2016,111,Active,
C0001456,Priya,Banerjee,Female,01-04-1991,35,priya.banerjee181@gmail.com,+917740071349,"Flat 312, Vasant Marg, Jammu",CT0062,Jammu,ST008,180353,Tier-3,RG01,Sales Executive,748182.0,Premium,Postpaid Mobile,PL011,Retail Store,01-01-2014,146,Active,
C0001457,Ankit,Dutta,Male,31-03-1989,37,ankit.dutta295@outlook.com,+917990313510,"Flat 74, Tilak Street, Jammu",CT0062,Jammu,ST008,180750,Tier-3,RG01,Bank Officer,1425512.0,Mass,Prepaid Mobile,PL001,Online,21-01-2014,146,Active,
C0001458,Geeta,Naidu,Female,01-04-1995,31,geeta.naidu415@gmail.com,+916038370407,"Door No. 208, Hill Cross, Guwahati",CT0024,Guwahati,ST026,781480,Tier-2,RG04,Delivery Partner,384130.0,Premium,5G,PL014,Online,26-12-2025,2,Churned,08-03-2026
C0001459,Meera,Raju,Female,31-03-1990,36,meera.raju263@outlook.com,+919047286296,"Flat 54, Green Park Phase, Noida",CT0010,Noida,ST004,201853,Metro,RG01,Student,100186.0,Premium,5G,PL014,Partner/Reseller,28-02-2014,141,Churned,12-12-2025
C0001460,Abhishek,Kulkarni,Male,31-03-1990,36,abhishek.kulkarni383@gmail.com,+918147042988,"Villa 108, Vasant Street, Gaya",CT0057,Gaya,ST024,823465,Tier-3,RG04,Nurse,468475.0,Premium,Postpaid Mobile,PL009,Retail Store,20-04-2021,59,Active,
C0001461,Kabir,Raju,Male,31-03-2008,18,kabir.raju972@rediffmail.com,+917885199965,"Apartment 100, Tilak Cross, Ahmedabad",CT0008,Ahmedabad,ST011,380035,Metro,RG02,School Teacher,325448.0,Premium,Fiber Broadband,PL017,Online,01-01-2014,146,Active,
C0001462,Vidya,Mirza,Female,31-03-1992,34,vidya.mirza154@outlook.com,+916502310747,"Villa 352, Subhash Road, Guwahati",CT0024,Guwahati,ST026,781703,Tier-2,RG04,HR Executive,905272.0,Premium,Fiber Broadband,PL017,Online,2014/01/01,146,Active,
C0001463,Ramesh,Bhat,Male,31-03-1996,30,ramesh.bhat494@yahoo.in,+919949904074,"Villa 133, Indira Nagar, Hyderabad",CT0006,Hyderabad,ST019,500461,Metro,RG03,Student,119232.0,Premium,Fiber Broadband,PL017,Retail Store,29-06-2015,129,Active,
C0001464,Tarun,Bhat,Male,31-03-1984,42,tarun.bhat623@outlook.com,+917862375516,"Villa 214, Green Park Marg, Mysuru",CT0027,Mysuru,ST015,570499,Tier-2,RG03,Bank Officer,,Premium,Postpaid Mobile,PL008,Retail Store,03-07-2025,8,Active,
C0001465,Sunita,Thakkar,Female,31-03-2000,26,sunita.thakkar632@outlook.com,+916717970839,"Plot 142, Civil Lines Cross, Mysuru",CT0027,Mysuru,ST015,570544,Tier-2,RG03,Police Officer,874493.0,Premium,5G,PL012,App Self-Service,20-02-2022,49,Active,
C0001466,Meera,Chauhan,Female,01-04-1999,27,meera.chauhan432@yahoo.in,+917017932358,"Plot 221, Lake Colony, Coimbatore",CT0016,Coimbatore,ST016,641716,Tier-2,RG03,Nurse,417924.0,Enterprise,Enterprise,PL022,Tele-sales,06-03-2018,96,Active,
C0001467,Zara,Pathan,Female,31-03-1993,33,zara.pathan838@hotmail.com,+916487766694,"Door No. 345, Lake Phase, Dehradun",CT0033,Dehradun,ST006,248053,Tier-2,RG01,School Teacher,779302.0,Enterprise,Enterprise,PL022,Online,01-01-2014,146,Active,
C0001468,Harish,Rastogi,Male,01-04-1979,47,harish.rastogi884@yahoo.in,+917835222863,"Shop No. 117, Patel Layout, Panaji",CT0063,Panaji,ST013,403667,Tier-3,RG02,Software Engineer,1622087.0,Mass,Prepaid Mobile,PL001,Tele-sales,14-12-2015,123,Active,
C0001469,Vihaan,Modi,Male,31-03-1993,33,vihaan.modi810@outlook.com,+919537748071,"Apartment 64, New Road, Ahmedabad",CT0008,Ahmedabad,ST011,380468,Metro,RG02,Delivery Partner,307870.0,Premium,5G,PL013,Retail Store,26-09-2024,18,Active,
C0001470,Deepa,Subramanian,Female,31-03-2008,18,deepa.subramanian570@yahoo.in,+916533848232,"Apartment 19, Vivekananda Colony, Bhubaneswar",CT0022,Bhubaneswar,ST023,751040,Tier-2,RG04,Student,78095.0,Value,Postpaid Mobile,PL007,Online,09-09-2022,42,Active,
C0001471,Aarav,Varma,Male,31-03-1994,32,aarav.varma706@yahoo.in,+918253728709,"Flat 167, Model Town Nagar, Ranchi",CT0025,Ranchi,ST025,834857,Tier-2,RG04,Small Business Owner,1939856.0,Enterprise,Enterprise,PL022,Retail Store,01-01-2014,146,Active,
C0001472,Deepak,Sheikh,Male,31-03-1973,53,deepak.sheikh374@rediffmail.com,+919094259610,"Door No. 340, New Lane, Mysuru",CT0027,Mysuru,ST015,570325,Tier-2,RG03,Nurse,507255.0,Mass,Prepaid Mobile,PL001,Tele-sales,15-04-2024,4,Churned,05-09-2024
C0001473,Sunita,Ghosh,Female,01-04-1995,31,sunita.ghosh729@hotmail.com,+916259595860,"House No. 103, Patel Layout, Guwahati",CT0024,Guwahati,ST026,781475,Tier-2,RG04,Farmer,166627.0,Premium,Prepaid Mobile,PL006,Tele-sales,01-01-2014,146,Active,
C0001474,Aarav,Shetty,Male,31-03-1986,40,aarav.shetty613@gmail.com,+919937634972,"Plot 73, Shivaji Street, Indore",CT0013,Indore,ST012,452863,Tier-2,RG02,Police Officer,529232.0,Enterprise,Enterprise,PL022,Referral,13-09-2014,138,Active,
C0001475,Pankaj,Achar,Male,31-03-1986,40,pankaj.achar739@hotmail.com,+916955217462,"Flat 111, Green Park Colony, Madurai",CT0028,Madurai,ST016,625488,Tier-2,RG03,Self Employed,551328.0,Value,Prepaid Mobile,PL003,Online,30-11-2021,51,Active,
C0001476,Riya,Kammela,Female,01-04-1983,43,riya.kammela268@gmail.com,+917975248696,,CT0042,Tirupati,ST018,517199,Tier-3,RG03,Chartered Accountant,1912615.0,Enterprise,Enterprise,PL022,Retail Store,03-03-2025,12,Active,
C0001477,Preeti,Bhat,Female,31-03-1970,56,preeti.bhat616@outlook.com,+919171688253,"Shop No. 355, Model Town Phase, Kollam",CT0046,Kollam,ST017,691195,Tier-3,RG03,Sales Executive,,Premium,Fiber Broadband,PL018,Retail Store,01-01-2014,146,Active,
C0001478,Sirisha,Bansal,Female,31-03-2008,18,sirisha.bansal799@hotmail.com,+917603614937,"Shop No. 286, Lakshmi Marg, Kochi",CT0017,Kochi,ST017,682135,Tier-2,RG03,Delivery Partner,350802.0,Value,Prepaid Mobile,PL004,Online,12-10-2023,29,Active,
C0001479,Abhishek,Mahanta,Male,31-03-1993,33,,+916784384684,"Shop No. 160, Ashok Phase, Varanasi",CT0037,Varanasi,ST004,221304,Tier-2,RG01,Student,1716.0,Premium,Smart Home,PL025,Retail Store,11-02-2018,97,Active,
C0001480,Ishaan,Verma,Male,01-04-1987,39,ishaan.verma122@rediffmail.com,+916666249405,"Apartment 76, Shivaji Street, Aizawl",CT0067,Aizawl,ST032,796117,Tier-3,RG04,Delivery Partner,267157.0,Premium,Fiber Broadband,PL018,Retail Store,01-01-2014,146,Active,
C0001481,Yash,Shinde,Male,31-03-1996,30,yash.shinde489@gmail.com,+919632064942,"Flat 273, Model Town Layout, Noida",CT0010,NOIDA,ST004,201908,Metro,RG01,Operations Manager,1716086.0,Premium,Prepaid Mobile,PL006,Online,13-11-2020,64,Active,
C0001482,Anika,Rao,Female,01-04-1987,39,anika.rao177@rediffmail.com,+919550217001,"Flat 368, Garden Sector, Mumbai",CT0002,Mumbai,ST010,400694,Metro,RG02,Police Officer,,Premium,Postpaid Mobile,PL011,Online,06-03-2024,24,Active,
C0001483,Anjali,Mehta,Female,31-03-1994,32,anjali.mehta794@gmail.com,+917632335734,"Villa 294, Ashok Nagar, Guwahati",CT0024,Guwahati,ST026,781175,Tier-2,RG04,Freelancer,1263811.0,Premium,Postpaid Mobile,PL011,Retail Store,07-02-2017,109,Active,
C0001484,Suresh,Murthy,Male,31-03-2001,25,suresh.murthy232@hotmail.com,+916156398908,"Villa 147, Krishna Cross, Hyderabad",CT0006,Hyderabad,ST019,500109,Metro,RG03,Operations Manager,653863.0,Premium,Smart Home,PL025,Retail Store,15-04-2022,47,Active,
C0001485,Isha,Goel,Female,31-03-1981,45,isha.goel261@yahoo.in,+917239134744,"Apartment 381, Patel Lane, Noida",CT0010,Noida,ST004,201568,Metro,RG01,Factory Worker,295985.0,Value,Prepaid Mobile,PL003,Field Agent,01-06-2014,134,Churned,23-08-2025
C0001486,Mohit,Pillai,Male,31-03-2000,26,mohit.pillai463@hotmail.com,+918520357313,"Flat 216, Tilak Lane, Warangal",CT0043,Warangal,ST019,506613,Tier-3,RG03,Marketing Manager,866906.0,Premium,OTT Bundles,PL020,Partner/Reseller,08-01-2014,146,Active,
C0001487,Sita,Gupta,Female,31-03-1974,52,sita.gupta174@yahoo.in,+918318129038,"Villa 152, Ashok Nagar, Noida",CT0010,Noida,ST004,201827,Metro,RG01,Retail Shopkeeper,,Value,OTT Bundles,PL019,Field Agent,20-06-2018,93,Active,
C0001488,Aarav,Mishra,Male,31-03-2005,21,aarav.mishra350@yahoo.in,+919453587669,"Door No. 181, Patel Phase, Jaipur",CT0011,Jaipur,ST005,302901,Tier-2,RG01,Freelancer,381938.0,Premium,5G,PL014,Online,21-10-2024,17,Active,
C0001489,Sunita,Das,Female,31-03-1992,34,sunita.das820@yahoo.in,+917453994014,"Door No. 113, MG Street, Thiruvananthapuram",CT0034,Thiruvananthapuram,ST017,695070,Tier-2,RG03,Homemaker,64768.0,Premium,Fiber Broadband,PL018,Tele-sales,05-01-2017,110,Active,
C0001490,Meera,Bose,Female,31-03-1978,48,meera.bose917@rediffmail.com,+917088750605,"Plot 218, MG Road, Madurai",CT0028,Madurai,ST016,625803,Tier-2,RG03,Government Employee,636757.0,Value,Postpaid Mobile,PL007,Retail Store,09-12-2021,15,Churned,13-03-2023
C0001491,Ayesha,Das,Female,01-04-2003,23,ayesha.das988@gmail.com,+917886091874,"House No. 314, Green Park Nagar, Bikaner",CT0051,Bikaner,ST005,334541,Tier-3,RG01,Student,21811.0,Value,Prepaid Mobile,PL004,Retail Store,14-02-2019,85,Active,
C0001492,Aakash,Parmar,Male,01-04-2007,19,aakash.parmar577@outlook.com,+919260686830,"Flat 391, Lake Layout, Jammu",CT0062,Jammu,ST008,180098,Tier-3,RG01,Doctor,1390540.0,Value,Prepaid Mobile,PL005,Tele-sales,01-01-2014,146,Active,
C0001493,Preeti,Saha,Female,31-03-2008,18,preeti.saha88@outlook.com,+918942305238,"Plot 213, Green Park Colony, Nashik",CT0030,Nashik,ST010,422238,Tier-2,RG02,Software Engineer,820933.0,Value,Prepaid Mobile,PL003,Field Agent,19-11-2024,16,Active,
